,Stesyen ID,Tahun,Bulan,Hari,Jumlah Hujan(mm)
1010,48657,73,10,6,0
1011,48657,73,10,7,0
1012,48657,73,10,8,0.3
1013,48657,73,10,9,25.7
1014,48657,73,10,10,39.9
1015,48657,73,10,11,37.3
1016,48657,73,10,12,8.9
1017,48657,73,10,13,0
1018,48657,73,10,14,18
1019,48657,73,10,15,0
1020,48657,73,10,16,0
1021,48657,73,10,17,1
1022,48657,73,10,18,6.9
1023,48657,73,10,19,6.6
1024,48657,73,10,20,10.7
1025,48657,73,10,21,2
1026,48657,73,10,22,3.6
1027,48657,73,10,23,9.4
1028,48657,73,10,24,14.5
1029,48657,73,10,25,1.3
1030,48657,73,10,26,8.9
1031,48657,73,10,27,0
1032,48657,73,10,28,2
1033,48657,73,10,29,0
1034,48657,73,10,30,15.2
1035,48657,73,10,31,19.8
1036,48657,73,11,1,82.3
1037,48657,73,11,2,11.9
1038,48657,73,11,3,0
1039,48657,73,11,4,0
1040,48657,73,11,5,14.2
1041,48657,73,11,6,21.6
1042,48657,73,11,7,0.3
1043,48657,73,11,8,3.6
1044,48657,73,11,9,24.6
1045,48657,73,11,10,40.1
1046,48657,73,11,11,0.3
1047,48657,73,11,12,2
1048,48657,73,11,13,0
1049,48657,73,11,14,1.3
1050,48657,73,11,15,0
1051,48657,73,11,16,25.9
1052,48657,73,11,17,0
1053,48657,73,11,18,0.3
1054,48657,73,11,19,0.3
1055,48657,73,11,20,0
1056,48657,73,11,21,5.1
1057,48657,73,11,22,0.5
1058,48657,73,11,23,15.7
1059,48657,73,11,24,0.8
1060,48657,73,11,25,16
1061,48657,73,11,26,104.4
1062,48657,73,11,27,0
1063,48657,73,11,28,2.3
1064,48657,73,11,29,67.1
1065,48657,73,11,30,3
1066,48657,73,12,1,9.9
1067,48657,73,12,2,22.6
1068,48657,73,12,3,0
1069,48657,73,12,4,2.5
1070,48657,73,12,5,12.4
1071,48657,73,12,6,28.2
1072,48657,73,12,7,352
1073,48657,73,12,8,189.5
1074,48657,73,12,9,76.2
1075,48657,73,12,10,18.3
1076,48657,73,12,11,14.2
1077,48657,73,12,12,0
1078,48657,73,12,13,39.4
1079,48657,73,12,14,26.9
1080,48657,73,12,15,43.9
1081,48657,73,12,16,69.3
1082,48657,73,12,17,4.3
1083,48657,73,12,18,0.5
1084,48657,73,12,19,0
1085,48657,73,12,20,0.5
1086,48657,73,12,21,4.6
1087,48657,73,12,22,13.5
1088,48657,73,12,23,0
1089,48657,73,12,24,8.4
1090,48657,73,12,25,1.8
1091,48657,73,12,26,0
1092,48657,73,12,27,0.5
1093,48657,73,12,28,0.8
1094,48657,73,12,29,0
1095,48657,73,12,30,2.3
1096,48657,73,12,31,0
1097,48657,74,1,1,0
1098,48657,74,1,2,0.5
1099,48657,74,1,3,3
1100,48657,74,1,4,0
1101,48657,74,1,5,0
1102,48657,74,1,6,2.8
1103,48657,74,1,7,0
1104,48657,74,1,8,0
1105,48657,74,1,9,0
1106,48657,74,1,10,0
1107,48657,74,1,11,0
1108,48657,74,1,12,0
1109,48657,74,1,13,0
1110,48657,74,1,14,1.3
1111,48657,74,1,15,0
1112,48657,74,1,16,0.5
1113,48657,74,1,17,0
1114,48657,74,1,18,0
1115,48657,74,1,19,1.3
1116,48657,74,1,20,0
1117,48657,74,1,21,0
1118,48657,74,1,22,0
1119,48657,74,1,23,0
1120,48657,74,1,24,0
1121,48657,74,1,25,0
1122,48657,74,1,26,0.8
1123,48657,74,1,27,0.3
1124,48657,74,1,28,0
1125,48657,74,1,29,0
1126,48657,74,1,30,0
1127,48657,74,1,31,0
1128,48657,74,2,1,0
1129,48657,74,2,2,2
1130,48657,74,2,3,24.9
1131,48657,74,2,4,11.2
1132,48657,74,2,5,0
1133,48657,74,2,6,0
1134,48657,74,2,7,3.6
1135,48657,74,2,8,5.1
1136,48657,74,2,9,4.8
1137,48657,74,2,10,0
1138,48657,74,2,11,0
1139,48657,74,2,12,0
1140,48657,74,2,13,2.5
1141,48657,74,2,14,0
1142,48657,74,2,15,21.8
1143,48657,74,2,16,91.2
1144,48657,74,2,17,34.3
1145,48657,74,2,18,27.9
1146,48657,74,2,19,22.6
1147,48657,74,2,20,6.9
1148,48657,74,2,21,0
1149,48657,74,2,22,6.9
1150,48657,74,2,23,20.1
1151,48657,74,2,24,22.4
1152,48657,74,2,25,1
1153,48657,74,2,26,2.3
1154,48657,74,2,27,2.5
1155,48657,74,2,28,0
1156,48657,74,3,1,0
1157,48657,74,3,2,0
1158,48657,74,3,3,0
1159,48657,74,3,4,0.8
1160,48657,74,3,5,0
1161,48657,74,3,6,5.3
1162,48657,74,3,7,0
1163,48657,74,3,8,0
1164,48657,74,3,9,0
1165,48657,74,3,10,0
1166,48657,74,3,11,0
1167,48657,74,3,12,0
1168,48657,74,3,13,0
1169,48657,74,3,14,0
1170,48657,74,3,15,2
1171,48657,74,3,16,0
1172,48657,74,3,17,0
1173,48657,74,3,18,0
1174,48657,74,3,19,0
1175,48657,74,3,20,0
1176,48657,74,3,21,0
1177,48657,74,3,22,0
1178,48657,74,3,23,0
1179,48657,74,3,24,0
1180,48657,74,3,25,0
1181,48657,74,3,26,0
1182,48657,74,3,27,18.5
1183,48657,74,3,28,55.6
1184,48657,74,3,29,2
1185,48657,74,3,30,4.8
1186,48657,74,3,31,0
1187,48657,74,4,1,0
1188,48657,74,4,2,2.5
1189,48657,74,4,3,7.9
1190,48657,74,4,4,11.2
1191,48657,74,4,5,21.1
1192,48657,74,4,6,0.3
1193,48657,74,4,7,0
1194,48657,74,4,8,0
1195,48657,74,4,9,0
1196,48657,74,4,10,26.7
1197,48657,74,4,11,8.6
1198,48657,74,4,12,2.3
1199,48657,74,4,13,2.8
1200,48657,74,4,14,0
1201,48657,74,4,15,27.2
1202,48657,74,4,16,19.8
1203,48657,74,4,17,23.9
1204,48657,74,4,18,16.3
1205,48657,74,4,19,0.5
1206,48657,74,4,20,0
1207,48657,74,4,21,0.8
1208,48657,74,4,22,14.5
1209,48657,74,4,23,0
1210,48657,74,4,24,0
1211,48657,74,4,25,3.8
1212,48657,74,4,26,0
1213,48657,74,4,27,8.1
1214,48657,74,4,28,64
1215,48657,74,4,29,0.5
1216,48657,74,4,30,0
1217,48657,74,5,1,0
1218,48657,74,5,2,0
1219,48657,74,5,3,0
1220,48657,74,5,4,0
1221,48657,74,5,5,0
1222,48657,74,5,6,0
1223,48657,74,5,7,0
1224,48657,74,5,8,0
1225,48657,74,5,9,0
1226,48657,74,5,10,0
1227,48657,74,5,11,6.4
1228,48657,74,5,12,1.5
1229,48657,74,5,13,0
1230,48657,74,5,14,1
1231,48657,74,5,15,0
1232,48657,74,5,16,0.5
1233,48657,74,5,17,1.3
1234,48657,74,5,18,9.7
1235,48657,74,5,19,1
1236,48657,74,5,20,3.3
1237,48657,74,5,21,7.6
1238,48657,74,5,22,1.3
1239,48657,74,5,23,5.8
1240,48657,74,5,24,18.3
1241,48657,74,5,25,2
1242,48657,74,5,26,0
1243,48657,74,5,27,10.2
1244,48657,74,5,28,0
1245,48657,74,5,29,39.1
1246,48657,74,5,30,0
1247,48657,74,5,31,0
1248,48657,74,6,1,0
1249,48657,74,6,2,0
1250,48657,74,6,3,14.5
1251,48657,74,6,4,0
1252,48657,74,6,5,2.5
1253,48657,74,6,6,0
1254,48657,74,6,7,46.7
1255,48657,74,6,8,1.5
1256,48657,74,6,9,3.6
1257,48657,74,6,10,0
1258,48657,74,6,11,1.5
1259,48657,74,6,12,0
1260,48657,74,6,13,10.2
1261,48657,74,6,14,0
1262,48657,74,6,15,0.5
1263,48657,74,6,16,10.9
1264,48657,74,6,17,0.5
1265,48657,74,6,18,1.5
1266,48657,74,6,19,0
1267,48657,74,6,20,0
1268,48657,74,6,21,7.4
1269,48657,74,6,22,0
1270,48657,74,6,23,0
1271,48657,74,6,24,0.3
1272,48657,74,6,25,1.8
1273,48657,74,6,26,0.8
1274,48657,74,6,27,6.1
1275,48657,74,6,28,0
1276,48657,74,6,29,7.1
1277,48657,74,6,30,0.3
1278,48657,74,7,1,0
1279,48657,74,7,2,0
1280,48657,74,7,3,0
1281,48657,74,7,4,0
1282,48657,74,7,5,0
1283,48657,74,7,6,0
1284,48657,74,7,7,31.5
1285,48657,74,7,8,0
1286,48657,74,7,9,111.3
1287,48657,74,7,10,1.3
1288,48657,74,7,11,0
1289,48657,74,7,12,14
1290,48657,74,7,13,0
1291,48657,74,7,14,41.9
1292,48657,74,7,15,0
1293,48657,74,7,16,5.3
1294,48657,74,7,17,32
1295,48657,74,7,18,1.5
1296,48657,74,7,19,0
1297,48657,74,7,20,0
1298,48657,74,7,21,57.4
1299,48657,74,7,22,0
1300,48657,74,7,23,0.8
1301,48657,74,7,24,0
1302,48657,74,7,25,0
1303,48657,74,7,26,0
1304,48657,74,7,27,19.3
1305,48657,74,7,28,2
1306,48657,74,7,29,0.3
1307,48657,74,7,30,0
1308,48657,74,7,31,9.4
1309,48657,74,8,1,7.1
1310,48657,74,8,2,5.1
1311,48657,74,8,3,11.2
1312,48657,74,8,4,3
1313,48657,74,8,5,0
1314,48657,74,8,6,0
1315,48657,74,8,7,0
1316,48657,74,8,8,6.9
1317,48657,74,8,9,12.4
1318,48657,74,8,10,0
1319,48657,74,8,11,9.4
1320,48657,74,8,12,0
1321,48657,74,8,13,1
1322,48657,74,8,14,0
1323,48657,74,8,15,0
1324,48657,74,8,16,0
1325,48657,74,8,17,0
1326,48657,74,8,18,0
1327,48657,74,8,19,0.3
1328,48657,74,8,20,32.8
1329,48657,74,8,21,0
1330,48657,74,8,22,1
1331,48657,74,8,23,0.3
1332,48657,74,8,24,0.3
1333,48657,74,8,25,1.3
1334,48657,74,8,26,0
1335,48657,74,8,27,0
1336,48657,74,8,28,13.7
1337,48657,74,8,29,0
1338,48657,74,8,30,0
1339,48657,74,8,31,7.4
1340,48657,74,9,1,0
1341,48657,74,9,2,26.9
1342,48657,74,9,3,2
1343,48657,74,9,4,20.1
1344,48657,74,9,5,30.2
1345,48657,74,9,6,15.7
1346,48657,74,9,7,0
1347,48657,74,9,8,85.9
1348,48657,74,9,9,0.5
1349,48657,74,9,10,0
1350,48657,74,9,11,0
1351,48657,74,9,12,0
1352,48657,74,9,13,0
1353,48657,74,9,14,22.6
1354,48657,74,9,15,0
1355,48657,74,9,16,7.6
1356,48657,74,9,17,7.6
1357,48657,74,9,18,11.4
1358,48657,74,9,19,0
1359,48657,74,9,20,0.5
1360,48657,74,9,21,2
1361,48657,74,9,22,8.9
1362,48657,74,9,23,8.1
1363,48657,74,9,24,0
1364,48657,74,9,25,0
1365,48657,74,9,26,0.3
1366,48657,74,9,27,3.8
1367,48657,74,9,28,1.8
1368,48657,74,9,29,43.7
1369,48657,74,9,30,0
1370,48657,74,10,1,10.7
1371,48657,74,10,2,23.6
1372,48657,74,10,3,24.4
1373,48657,74,10,4,0
1374,48657,74,10,5,14
1375,48657,74,10,6,7.1
1376,48657,74,10,7,34.8
1377,48657,74,10,8,0
1378,48657,74,10,9,0.3
1379,48657,74,10,10,0
1380,48657,74,10,11,0
1381,48657,74,10,12,1.3
1382,48657,74,10,13,39.4
1383,48657,74,10,14,16.5
1384,48657,74,10,15,50.8
1385,48657,74,10,16,10.9
1386,48657,74,10,17,3
1387,48657,74,10,18,15.7
1388,48657,74,10,19,0
1389,48657,74,10,20,0
1390,48657,74,10,21,3.3
1391,48657,74,10,22,1
1392,48657,74,10,23,14.7
1393,48657,74,10,24,38.1
1394,48657,74,10,25,3.3
1395,48657,74,10,26,0.3
1396,48657,74,10,27,14.7
1397,48657,74,10,28,2.5
1398,48657,74,10,29,10.7
1399,48657,74,10,30,0
1400,48657,74,10,31,2.5
1401,48657,74,11,1,1.8
1402,48657,74,11,2,0.5
1403,48657,74,11,3,19.1
1404,48657,74,11,4,0
1405,48657,74,11,5,0
1406,48657,74,11,6,0
1407,48657,74,11,7,19.1
1408,48657,74,11,8,0
1409,48657,74,11,9,14.5
1410,48657,74,11,10,0
1411,48657,74,11,11,4.3
1412,48657,74,11,12,4.8
1413,48657,74,11,13,0
1414,48657,74,11,14,5.8
1415,48657,74,11,15,0
1416,48657,74,11,16,0
1417,48657,74,11,17,0.5
1418,48657,74,11,18,33
1419,48657,74,11,19,3
1420,48657,74,11,20,78.5
1421,48657,74,11,21,16.3
1422,48657,74,11,22,40.9
1423,48657,74,11,23,30.7
1424,48657,74,11,24,16
1425,48657,74,11,25,3.6
1426,48657,74,11,26,3.3
1427,48657,74,11,27,2.3
1428,48657,74,11,28,1.8
1429,48657,74,11,29,1.3
1430,48657,74,11,30,4.3
1431,48657,74,12,1,1.8
1432,48657,74,12,2,1.3
1433,48657,74,12,3,8.6
1434,48657,74,12,4,0
1435,48657,74,12,5,0
1436,48657,74,12,6,5.1
1437,48657,74,12,7,0
1438,48657,74,12,8,0.5
1439,48657,74,12,9,0.5
1440,48657,74,12,10,0
1441,48657,74,12,11,31.8
1442,48657,74,12,12,0
1443,48657,74,12,13,0
1444,48657,74,12,14,14.7
1445,48657,74,12,15,29
1446,48657,74,12,16,0
1447,48657,74,12,17,0
1448,48657,74,12,18,0
1449,48657,74,12,19,0
1450,48657,74,12,20,0
1451,48657,74,12,21,25.1
1452,48657,74,12,22,23.6
1453,48657,74,12,23,0
1454,48657,74,12,24,0.3
1455,48657,74,12,25,0
1456,48657,74,12,26,6.4
1457,48657,74,12,27,71.6
1458,48657,74,12,28,74.4
1459,48657,74,12,29,0.5
1460,48657,74,12,30,1
1461,48657,74,12,31,38.1
1462,48657,75,1,1,0.5
1463,48657,75,1,2,131.3
1464,48657,75,1,3,10.8
1465,48657,75,1,4,240.5
1466,48657,75,1,5,18.1
1467,48657,75,1,6,1.2
1468,48657,75,1,7,2
1469,48657,75,1,8,54.8
1470,48657,75,1,9,5.4
1471,48657,75,1,10,32
1472,48657,75,1,11,0
1473,48657,75,1,12,0
1474,48657,75,1,13,30
1475,48657,75,1,14,21.8
1476,48657,75,1,15,0
1477,48657,75,1,16,38.8
1478,48657,75,1,17,129.2
1479,48657,75,1,18,16
1480,48657,75,1,19,0.1
1481,48657,75,1,20,0
1482,48657,75,1,21,0.3
1483,48657,75,1,22,6
1484,48657,75,1,23,4.5
1485,48657,75,1,24,0
1486,48657,75,1,25,0
1487,48657,75,1,26,0
1488,48657,75,1,27,0
1489,48657,75,1,28,0
1490,48657,75,1,29,0
1491,48657,75,1,30,0.9
1492,48657,75,1,31,0.4
1493,48657,75,2,1,3.8
1494,48657,75,2,2,34.3
1495,48657,75,2,3,0.8
1496,48657,75,2,4,3.6
1497,48657,75,2,5,0
1498,48657,75,2,6,0
1499,48657,75,2,7,0.5
1500,48657,75,2,8,0
1501,48657,75,2,9,0
1502,48657,75,2,10,0
1503,48657,75,2,11,0
1504,48657,75,2,12,1.2
1505,48657,75,2,13,0
1506,48657,75,2,14,0
1507,48657,75,2,15,0
1508,48657,75,2,16,0
1509,48657,75,2,17,0
1510,48657,75,2,18,1.3
1511,48657,75,2,19,0.8
1512,48657,75,2,20,1.5
1513,48657,75,2,21,4.1
1514,48657,75,2,22,51.4
1515,48657,75,2,23,164.5
1516,48657,75,2,24,5.3
1517,48657,75,2,25,14
1518,48657,75,2,26,22.8
1519,48657,75,2,27,0
1520,48657,75,2,28,0
1521,48657,75,3,1,8.1
1522,48657,75,3,2,0
1523,48657,75,3,3,12.6
1524,48657,75,3,4,36
1525,48657,75,3,5,0
1526,48657,75,3,6,12.1
1527,48657,75,3,7,16.1
1528,48657,75,3,8,1.3
1529,48657,75,3,9,0.8
1530,48657,75,3,10,0
1531,48657,75,3,11,0
1532,48657,75,3,12,0
1533,48657,75,3,13,0
1534,48657,75,3,14,0
1535,48657,75,3,15,0
1536,48657,75,3,16,12.2
1537,48657,75,3,17,17.3
1538,48657,75,3,18,22.1
1539,48657,75,3,19,0
1540,48657,75,3,20,9.6
1541,48657,75,3,21,11.2
1542,48657,75,3,22,0
1543,48657,75,3,23,1
1544,48657,75,3,24,46
1545,48657,75,3,25,0
1546,48657,75,3,26,0
1547,48657,75,3,27,0
1548,48657,75,3,28,0
1549,48657,75,3,29,0.2
1550,48657,75,3,30,0
1551,48657,75,3,31,0
1552,48657,75,4,1,11
1553,48657,75,4,2,2.8
1554,48657,75,4,3,0
1555,48657,75,4,4,7.8
1556,48657,75,4,5,0
1557,48657,75,4,6,0
1558,48657,75,4,7,26
1559,48657,75,4,8,0.4
1560,48657,75,4,9,0
1561,48657,75,4,10,0
1562,48657,75,4,11,0
1563,48657,75,4,12,4
1564,48657,75,4,13,0
1565,48657,75,4,14,2
1566,48657,75,4,15,72.2
1567,48657,75,4,16,19.4
1568,48657,75,4,17,2.8
1569,48657,75,4,18,0.2
1570,48657,75,4,19,0
1571,48657,75,4,20,0
1572,48657,75,4,21,2
1573,48657,75,4,22,1.8
1574,48657,75,4,23,0
1575,48657,75,4,24,0
1576,48657,75,4,25,23.2
1577,48657,75,4,26,33.8
1578,48657,75,4,27,0
1579,48657,75,4,28,25.9
1580,48657,75,4,29,0
1581,48657,75,4,30,16.4
1582,48657,75,5,1,0
1583,48657,75,5,2,2
1584,48657,75,5,3,1.1
1585,48657,75,5,4,0
1586,48657,75,5,5,0
1587,48657,75,5,6,0.8
1588,48657,75,5,7,1
1589,48657,75,5,8,72.3
1590,48657,75,5,9,0
1591,48657,75,5,10,0
1592,48657,75,5,11,12.5
1593,48657,75,5,12,0
1594,48657,75,5,13,22
1595,48657,75,5,14,89.8
1596,48657,75,5,15,0.4
1597,48657,75,5,16,1
1598,48657,75,5,17,11.8
1599,48657,75,5,18,0.1
1600,48657,75,5,19,1.8
1601,48657,75,5,20,1.9
1602,48657,75,5,21,2.4
1603,48657,75,5,22,0
1604,48657,75,5,23,0
1605,48657,75,5,24,0
1606,48657,75,5,25,8.6
1607,48657,75,5,26,21.7
1608,48657,75,5,27,0
1609,48657,75,5,28,0
1610,48657,75,5,29,0
1611,48657,75,5,30,31
1612,48657,75,5,31,0
1613,48657,75,6,1,2
1614,48657,75,6,2,0
1615,48657,75,6,3,1.9
1616,48657,75,6,4,0
1617,48657,75,6,5,24.5
1618,48657,75,6,6,16
1619,48657,75,6,7,0
1620,48657,75,6,8,13.9
1621,48657,75,6,9,13.4
1622,48657,75,6,10,0.4
1623,48657,75,6,11,6.8
1624,48657,75,6,12,2.7
1625,48657,75,6,13,0.6
1626,48657,75,6,14,0.4
1627,48657,75,6,15,68
1628,48657,75,6,16,66.3
1629,48657,75,6,17,0.2
1630,48657,75,6,18,0
1631,48657,75,6,19,0
1632,48657,75,6,20,13.2
1633,48657,75,6,21,0
1634,48657,75,6,22,0
1635,48657,75,6,23,0
1636,48657,75,6,24,0.8
1637,48657,75,6,25,0
1638,48657,75,6,26,0
1639,48657,75,6,27,0
1640,48657,75,6,28,0
1641,48657,75,6,29,62.5
1642,48657,75,6,30,0
1643,48657,75,7,1,0
1644,48657,75,7,2,0
1645,48657,75,7,3,0
1646,48657,75,7,4,2.6
1647,48657,75,7,5,0
1648,48657,75,7,6,0
1649,48657,75,7,7,0
1650,48657,75,7,8,2.2
1651,48657,75,7,9,0
1652,48657,75,7,10,0
1653,48657,75,7,11,0
1654,48657,75,7,12,0
1655,48657,75,7,13,0
1656,48657,75,7,14,2.7
1657,48657,75,7,15,0
1658,48657,75,7,16,0
1659,48657,75,7,17,21.4
1660,48657,75,7,18,0
1661,48657,75,7,19,0
1662,48657,75,7,20,0.2
1663,48657,75,7,21,2.3
1664,48657,75,7,22,2
1665,48657,75,7,23,0
1666,48657,75,7,24,0
1667,48657,75,7,25,22
1668,48657,75,7,26,26
1669,48657,75,7,27,5.8
1670,48657,75,7,28,0
1671,48657,75,7,29,4.3
1672,48657,75,7,30,0
1673,48657,75,7,31,0
1674,48657,75,8,1,0
1675,48657,75,8,2,0
1676,48657,75,8,3,0
1677,48657,75,8,4,0
1678,48657,75,8,5,2
1679,48657,75,8,6,0
1680,48657,75,8,7,7.8
1681,48657,75,8,8,3.3
1682,48657,75,8,9,3.8
1683,48657,75,8,10,0
1684,48657,75,8,11,0
1685,48657,75,8,12,0
1686,48657,75,8,13,0
1687,48657,75,8,14,1
1688,48657,75,8,15,0
1689,48657,75,8,16,0
1690,48657,75,8,17,1
1691,48657,75,8,18,0
1692,48657,75,8,19,2
1693,48657,75,8,20,41.1
1694,48657,75,8,21,0
1695,48657,75,8,22,0
1696,48657,75,8,23,0
1697,48657,75,8,24,3.7
1698,48657,75,8,25,0
1699,48657,75,8,26,0
1700,48657,75,8,27,5
1701,48657,75,8,28,0
1702,48657,75,8,29,0.9
1703,48657,75,8,30,0
1704,48657,75,8,31,18.8
1705,48657,75,9,1,8.2
1706,48657,75,9,2,0.3
1707,48657,75,9,3,24
1708,48657,75,9,4,11
1709,48657,75,9,5,0
1710,48657,75,9,6,73.6
1711,48657,75,9,7,2.2
1712,48657,75,9,8,2.4
1713,48657,75,9,9,35
1714,48657,75,9,10,1.8
1715,48657,75,9,11,9
1716,48657,75,9,12,0.6
1717,48657,75,9,13,0.2
1718,48657,75,9,14,0
1719,48657,75,9,15,9.5
1720,48657,75,9,16,0
1721,48657,75,9,17,0
1722,48657,75,9,18,0
1723,48657,75,9,19,2
1724,48657,75,9,20,0
1725,48657,75,9,21,0
1726,48657,75,9,22,0.1
1727,48657,75,9,23,16.1
1728,48657,75,9,24,0.5
1729,48657,75,9,25,0
1730,48657,75,9,26,1
1731,48657,75,9,27,0
1732,48657,75,9,28,0.2
1733,48657,75,9,29,0.1
1734,48657,75,9,30,0
1735,48657,75,10,1,0.1
1736,48657,75,10,2,0
1737,48657,75,10,3,0
1738,48657,75,10,4,0
1739,48657,75,10,5,1
1740,48657,75,10,6,27.1
1741,48657,75,10,7,27.6
1742,48657,75,10,8,0.9
1743,48657,75,10,9,0
1744,48657,75,10,10,4.2
1745,48657,75,10,11,22.9
1746,48657,75,10,12,2.7
1747,48657,75,10,13,114.1
1748,48657,75,10,14,51.6
1749,48657,75,10,15,31.4
1750,48657,75,10,16,26
1751,48657,75,10,17,0
1752,48657,75,10,18,0
1753,48657,75,10,19,0
1754,48657,75,10,20,0
1755,48657,75,10,21,0
1756,48657,75,10,22,0.1
1757,48657,75,10,23,0
1758,48657,75,10,24,0
1759,48657,75,10,25,0.5
1760,48657,75,10,26,63
1761,48657,75,10,27,0
1762,48657,75,10,28,0.1
1763,48657,75,10,29,30.4
1764,48657,75,10,30,4.1
1765,48657,75,10,31,0
1766,48657,75,11,1,1.7
1767,48657,75,11,2,4.2
1768,48657,75,11,3,0
1769,48657,75,11,4,11.6
1770,48657,75,11,5,2.3
1771,48657,75,11,6,13.9
1772,48657,75,11,7,0
1773,48657,75,11,8,0
1774,48657,75,11,9,0
1775,48657,75,11,10,5.5
1776,48657,75,11,11,3.4
1777,48657,75,11,12,0
1778,48657,75,11,13,0
1779,48657,75,11,14,9.3
1780,48657,75,11,15,1.2
1781,48657,75,11,16,20.3
1782,48657,75,11,17,0.1
1783,48657,75,11,18,7.9
1784,48657,75,11,19,5.1
1785,48657,75,11,20,3.6
1786,48657,75,11,21,16.9
1787,48657,75,11,22,5
1788,48657,75,11,23,80.8
1789,48657,75,11,24,527.5
1790,48657,75,11,25,62.2
1791,48657,75,11,26,20.8
1792,48657,75,11,27,109
1793,48657,75,11,28,18.3
1794,48657,75,11,29,0
1795,48657,75,11,30,0
1796,48657,75,12,1,0
1797,48657,75,12,2,0
1798,48657,75,12,3,0
1799,48657,75,12,4,0.2
1800,48657,75,12,5,15.2
1801,48657,75,12,6,3.3
1802,48657,75,12,7,31.7
1803,48657,75,12,8,0
1804,48657,75,12,9,4.8
1805,48657,75,12,10,8.1
1806,48657,75,12,11,0.9
1807,48657,75,12,12,0
1808,48657,75,12,13,29.4
1809,48657,75,12,14,30.3
1810,48657,75,12,15,13.3
1811,48657,75,12,16,1.1
1812,48657,75,12,17,0
1813,48657,75,12,18,0
1814,48657,75,12,19,0
1815,48657,75,12,20,10.9
1816,48657,75,12,21,0.2
1817,48657,75,12,22,0.1
1818,48657,75,12,23,22.1
1819,48657,75,12,24,6.1
1820,48657,75,12,25,3.8
1821,48657,75,12,26,2.4
1822,48657,75,12,27,0
1823,48657,75,12,28,0
1824,48657,75,12,29,8.9
1825,48657,75,12,30,5.9
1826,48657,75,12,31,0.6
1827,48657,76,1,1,0
1828,48657,76,1,2,0
1829,48657,76,1,3,1.8
1830,48657,76,1,4,0
1831,48657,76,1,5,0
1832,48657,76,1,6,0
1833,48657,76,1,7,6.8
1834,48657,76,1,8,0.2
1835,48657,76,1,9,0
1836,48657,76,1,10,0
1837,48657,76,1,11,0
1838,48657,76,1,12,0
1839,48657,76,1,13,0.4
1840,48657,76,1,14,0
1841,48657,76,1,15,0
1842,48657,76,1,16,0
1843,48657,76,1,17,0
1844,48657,76,1,18,0
1845,48657,76,1,19,0
1846,48657,76,1,20,0
1847,48657,76,1,21,0
1848,48657,76,1,22,0
1849,48657,76,1,23,0
1850,48657,76,1,24,0
1851,48657,76,1,25,0
1852,48657,76,1,26,0
1853,48657,76,1,27,0
1854,48657,76,1,28,0
1855,48657,76,1,29,0
1856,48657,76,1,30,0
1857,48657,76,1,31,0
1858,48657,76,2,1,0
1859,48657,76,2,2,0
1860,48657,76,2,3,0
1861,48657,76,2,4,0
1862,48657,76,2,5,0
1863,48657,76,2,6,0
1864,48657,76,2,7,0
1865,48657,76,2,8,0
1866,48657,76,2,9,0
1867,48657,76,2,10,0
1868,48657,76,2,11,0
1869,48657,76,2,12,0
1870,48657,76,2,13,0
1871,48657,76,2,14,0
1872,48657,76,2,15,0
1873,48657,76,2,16,0
1874,48657,76,2,17,2.6
1875,48657,76,2,18,0
1876,48657,76,2,19,0
1877,48657,76,2,20,0
1878,48657,76,2,21,0
1879,48657,76,2,22,0
1880,48657,76,2,23,0
1881,48657,76,2,24,0
1882,48657,76,2,25,0
1883,48657,76,2,26,0
1884,48657,76,2,27,0
1885,48657,76,2,28,0
1886,48657,76,2,29,0
1887,48657,76,3,1,0
1888,48657,76,3,2,0
1889,48657,76,3,3,0
1890,48657,76,3,4,0
1891,48657,76,3,5,0
1892,48657,76,3,6,0
1893,48657,76,3,7,0
1894,48657,76,3,8,0
1895,48657,76,3,9,0
1896,48657,76,3,10,0
1897,48657,76,3,11,0
1898,48657,76,3,12,0
1899,48657,76,3,13,0
1900,48657,76,3,14,52.3
1901,48657,76,3,15,0
1902,48657,76,3,16,0
1903,48657,76,3,17,0
1904,48657,76,3,18,0
1905,48657,76,3,19,0
1906,48657,76,3,20,0
1907,48657,76,3,21,0
1908,48657,76,3,22,0
1909,48657,76,3,23,2.6
1910,48657,76,3,24,1
1911,48657,76,3,25,34
1912,48657,76,3,26,0
1913,48657,76,3,27,0
1914,48657,76,3,28,0
1915,48657,76,3,29,0
1916,48657,76,3,30,0
1917,48657,76,3,31,0
1918,48657,76,4,1,0
1919,48657,76,4,2,0
1920,48657,76,4,3,0
1921,48657,76,4,4,0
1922,48657,76,4,5,0
1923,48657,76,4,6,0
1924,48657,76,4,7,0
1925,48657,76,4,8,0
1926,48657,76,4,9,0
1927,48657,76,4,10,6.2
1928,48657,76,4,11,1
1929,48657,76,4,12,0
1930,48657,76,4,13,2.1
1931,48657,76,4,14,0
1932,48657,76,4,15,0
1933,48657,76,4,16,0
1934,48657,76,4,17,0
1935,48657,76,4,18,0
1936,48657,76,4,19,0
1937,48657,76,4,20,0
1938,48657,76,4,21,10.2
1939,48657,76,4,22,0
1940,48657,76,4,23,0
1941,48657,76,4,24,10.1
1942,48657,76,4,25,0
1943,48657,76,4,26,7.3
1944,48657,76,4,27,9.4
1945,48657,76,4,28,0.6
1946,48657,76,4,29,0
1947,48657,76,4,30,0
